repetition,iteration,time,speed,steering,obstacle_North,obstacle_NorthWest,obstacle_SouthWest,obstacle_West,obstacle_distance,follow_enable,steady_motion_enable,passing_start,accel_x,accel_y,accel_z,accel_diff,success,action
1,1,1675400644.800049,0.0,0.0,False,False,False,False,100000,False,True,False,0.044161967410511274,2.493348862493093e-13,9.81027472419009,4.725948662486509e-05,True,Cruise
1,2,1675400644.8003957,0.0,0.0,False,False,False,False,100000,False,True,False,0.044161967410511274,2.493348862493093e-13,9.81027472419009,4.725948662486509e-05,True,Cruise
1,3,1675400644.9006505,49.83053969691642,0.0022594707077810403,False,False,False,False,100000,False,True,False,0.044161967410511274,2.493348862493093e-13,9.81027472419009,4.725948662486509e-05,True,Cruise
1,4,1675400645.000994,49.83053969691642,0.0022594707077810403,False,False,False,False,100000,False,True,False,0.04420443717707896,-8.120309153071047e-14,9.810275118021528,4.247159257097016e-05,True,Cruise
1,5,1675400645.1008663,49.76985607375292,0.0030685856832943737,False,False,False,False,100000,False,True,False,0.04420443717707896,-8.120309153071047e-14,9.810275118021528,4.247159257097016e-05,True,Cruise
1,6,1675400645.2020512,49.76985607375292,0.0030685856832943737,False,False,False,False,100000,False,True,False,1.0305784937566687,-0.0068457160339176195,9.715345929423751,4.247159257097016e-05,True,Cruise
1,7,1675400645.3009286,49.76985607375292,0.0030685856832943737,False,False,False,False,100000,False,True,False,1.9389993190179091,0.00030037944257720826,9.643537213657968,0.9909551928160645,True,Cruise
1,8,1675400645.401162,49.720781626880616,0.003722911641591774,False,False,False,False,100000,False,True,False,1.9389993190179091,0.00030037944257720826,9.643537213657968,0.9112825874056869,True,Cruise
1,9,1675400645.5013692,49.720781626880616,0.003722911641591774,False,False,False,False,100000,False,True,False,2.614520092836946,0.005637767788366597,9.598715880740594,0.6770271452902861,True,Cruise
1,10,1675400645.6010907,49.720781626880616,0.003722911641591774,False,False,False,False,100000,False,True,False,3.0602144063241092,0.005609664686927985,9.579592877152391,0.2713520824038714,True,Cruise
1,11,1675400645.7009482,49.72617083374296,0.0036510555500938817,False,False,False,False,100000,False,True,False,3.331544383080501,0.002177959433505853,9.58006163865556,0.2713520824038714,True,Cruise
1,12,1675400645.800885,49.72617083374296,0.0036510555500938817,False,False,False,False,100000,False,True,False,3.331544383080501,0.002177959433505853,9.58006163865556,0.16357864304122766,True,Cruise
1,13,1675400645.9012654,49.72617083374296,0.0036510555500938817,False,False,False,False,100000,False,True,False,3.331544383080501,0.002177959433505853,9.58006163865556,0.16357864304122766,True,Cruise
1,14,1675400646.0004857,49.72617083374296,0.0036510555500938817,False,False,False,False,100000,False,True,False,3.331544383080501,0.002177959433505853,9.58006163865556,0.11157677677756345,True,Cruise
1,15,1675400646.1053486,49.72617083374296,0.0036510555500938817,False,False,False,False,100000,False,True,False,3.6974716463150545,0.0033739484078838516,9.635778772352955,0.09582887446245504,True,Cruise
1,16,1675400646.200704,49.743555168667484,0.003419264417766879,False,False,False,False,100000,False,True,False,3.6974716463150545,0.0033739484078838516,9.635778772352955,0.09582887446245504,True,Cruise
1,17,1675400646.3018858,49.743555168667484,0.003419264417766879,False,False,False,False,100000,False,True,False,3.6974716463150545,0.0033739484078838516,9.635778772352955,0.09582887446245504,True,Cruise
1,18,1675400646.4004967,49.743555168667484,0.003419264417766879,False,False,False,False,100000,False,True,False,3.6974716463150545,0.0033739484078838516,9.635778772352955,0.09582887446245504,True,Cruise
1,19,1675400646.5006704,49.743555168667484,0.003419264417766879,False,False,False,False,100000,False,True,False,4.007527904057129,0.0036765188134586834,9.70449803607981,0.3175804019788237,True,Cruise
1,20,1675400646.6013412,49.74002335372925,0.003466355283609986,False,False,False,False,100000,False,True,False,4.228846835487915,0.0032192146462661476,9.747735953445204,0.11084714218596961,True,Cruise
1,21,1675400646.7015483,49.74002335372925,0.003466355283609986,False,False,False,False,100000,False,True,False,4.228846835487915,0.0032192146462661476,9.747735953445204,0.11084714218596961,True,Cruise
1,22,1675400646.8011184,49.74002335372925,0.003466355283609986,False,False,False,False,100000,False,True,False,4.228846835487915,0.0032192146462661476,9.747735953445204,0.11084714218596961,True,Cruise
1,23,1675400646.9024155,49.74233850508734,0.0034354865988354467,False,False,False,False,100000,False,True,False,4.329116887882067,0.003589579257198003,9.768787381115748,0.10245673810950266,True,Cruise
1,24,1675400647.0007403,49.74233850508734,0.0034354865988354467,False,False,False,False,100000,False,True,False,4.329116887882067,0.003589579257198003,9.768787381115748,0.0909394083054404,True,Cruise
1,25,1675400647.102858,49.74233850508734,0.0034354865988354467,False,False,False,False,100000,False,True,False,4.329116887882067,0.003589579257198003,9.768787381115748,0.07770904890159805,True,Cruise
1,26,1675400647.2009811,49.74233850508734,0.0034354865988354467,False,False,False,False,100000,False,True,False,4.55373873334111,0.00548506589403022,9.828528960051797,0.0638963326969273,True,Cruise
1,27,1675400647.3010645,49.745155392636235,0.0033979280981835214,False,False,False,False,100000,False,True,False,4.55373873334111,0.00548506589403022,9.828528960051797,0.0638963326969273,True,Cruise
1,28,1675400647.400637,49.745155392636235,0.0033979280981835214,False,False,False,False,100000,False,True,False,4.55373873334111,0.00548506589403022,9.828528960051797,0.0638963326969273,True,Cruise
1,29,1675400647.500489,49.745155392636235,0.0033979280981835214,False,False,False,False,100000,False,True,False,4.55373873334111,0.00548506589403022,9.828528960051797,0.08758520581741745,True,Cruise
1,30,1675400647.600581,49.73839478026078,0.003488069596522842,False,False,False,False,100000,False,True,False,4.6342484690855255,0.006026408467661893,9.86301167567371,0.025667413047259738,True,Cruise
